case,activity,timestamp
Case3465,Submit Request,2025-11-05 09:28:00
Case3466,Quality Check,2025-11-06 03:50:00
Case3466,Submit Request,2025-11-07 01:58:00
Case3466,Submit Request,2025-11-06 13:34:00
Case3467,Submit Request,2025-11-04 07:12:00
Case3467,Submit Request,2025-11-07 09:07:00
Case3467,Quality Check,2025-11-06 23:59:00
Case3468,Submit Request,2025-11-04 22:58:00
Case3468,Quality Check,2025-11-04 18:16:00
Case3468,Quality Check,2025-11-07 10:50:00
Case3469,Quality Check,2025-11-04 04:12:00
Case3469,Submit Request,2025-11-07 10:07:00
Case3469,Quality Check,2025-11-05 16:41:00
Case3470,Quality Check,2025-11-06 12:05:00
Case3470,Quality Check,2025-11-07 06:27:00
Case3470,Quality Check,2025-11-06 08:57:00
Case3471,Submit Request,2025-11-06 22:07:00
Case3471,Quality Check,2025-11-04 11:10:00
Case3471,Quality Check,2025-11-05 00:38:00
Case3472,Quality Check,2025-11-07 06:59:00
Case3472,Submit Request,2025-11-05 04:51:00
Case3472,Quality Check,2025-11-04 21:41:00
Case3473,Submit Request,2025-11-07 11:01:00
Case3473,Quality Check,2025-11-06 02:24:00
Case3473,Quality Check,2025-11-04 07:06:00
Case3474,Submit Request,2025-11-05 04:43:00
Case3474,Submit Request,2025-11-06 04:59:00
Case3474,Quality Check,2025-11-05 22:33:00
Case3475,Quality Check,2025-11-06 15:54:00
Case3475,Quality Check,2025-11-06 08:37:00
Case3475,Quality Check,2025-11-06 13:13:00
Case3476,Quality Check,2025-11-04 21:30:00
Case3476,Quality Check,2025-11-07 01:57:00
Case3476,Submit Request,2025-11-06 00:13:00
Case3477,Quality Check,2025-11-05 00:49:00
Case3477,Quality Check,2025-11-04 00:33:00
Case3477,Quality Check,2025-11-07 03:29:00
Case3478,Submit Request,2025-11-06 05:08:00
Case3478,Quality Check,2025-11-04 14:39:00
Case3478,Quality Check,2025-11-06 08:08:00
Case3479,Quality Check,2025-11-07 00:56:00
Case3479,Quality Check,2025-11-05 22:52:00
Case3479,Quality Check,2025-11-05 19:18:00
Case3480,Quality Check,2025-11-04 09:10:00
Case3480,Quality Check,2025-11-06 19:16:00
Case3480,Quality Check,2025-11-04 12:15:00
Case3481,Quality Check,2025-11-04 09:17:00
Case3481,Quality Check,2025-11-04 17:36:00
Case3481,Quality Check,2025-11-05 22:36:00
Case3482,Quality Check,2025-11-07 07:34:00
Case3482,Quality Check,2025-11-06 01:37:00
Case3482,Quality Check,2025-11-06 19:51:00
Case3483,Quality Check,2025-11-04 16:01:00
Case3483,Quality Check,2025-11-05 01:25:00
Case3483,Submit Request,2025-11-06 01:08:00
Case3484,Quality Check,2025-11-06 09:53:00
Case3484,Quality Check,2025-11-05 11:04:00
Case3484,Quality Check,2025-11-05 01:56:00
Case3485,Quality Check,2025-11-05 00:17:00
Case3485,Quality Check,2025-11-04 11:41:00
Case3485,Quality Check,2025-11-07 05:44:00
Case3486,Submit Request,2025-11-05 20:42:00
Case3486,Submit Request,2025-11-07 00:22:00
Case3486,Quality Check,2025-11-06 18:34:00
Case3487,Submit Request,2025-11-04 08:18:00
Case3487,Quality Check,2025-11-06 21:24:00
Case3487,Quality Check,2025-11-07 09:11:00
Case3488,Quality Check,2025-11-04 22:31:00
Case3488,Quality Check,2025-11-06 13:04:00
Case3488,Quality Check,2025-11-07 00:07:00
Case3489,Quality Check,2025-11-07 11:15:00
Case3489,Submit Request,2025-11-06 00:37:00
Case3489,Quality Check,2025-11-05 13:03:00
Case3490,Submit Request,2025-11-04 09:29:00
Case3490,Quality Check,2025-11-07 10:46:00
Case3490,Quality Check,2025-11-06 01:14:00
Case3491,Quality Check,2025-11-05 20:17:00
Case3491,Quality Check,2025-11-05 06:20:00
Case3491,Submit Request,2025-11-04 16:55:00
Case3492,Quality Check,2025-11-05 00:05:00
Case3492,Quality Check,2025-11-07 06:51:00
Case3492,Submit Request,2025-11-05 16:23:00
Case3493,Quality Check,2025-11-06 18:40:00
Case3493,Quality Check,2025-11-04 22:00:00
Case3493,Quality Check,2025-11-06 07:08:00
Case3494,Quality Check,2025-11-04 14:32:00
Case3494,Quality Check,2025-11-05 11:35:00
Case3494,Quality Check,2025-11-04 19:40:00
Case3495,Quality Check,2025-11-07 09:07:00
Case3495,Submit Request,2025-11-05 16:28:00
Case3495,Quality Check,2025-11-06 23:52:00
Case3496,Quality Check,2025-11-07 08:08:00
Case3496,Quality Check,2025-11-07 04:44:00
Case3496,Quality Check,2025-11-04 09:48:00
Case3497,Submit Request,2025-11-05 22:22:00
Case3497,Quality Check,2025-11-06 19:02:00
Case3497,Submit Request,2025-11-06 02:24:00
Case3498,Submit Request,2025-11-04 16:39:00
Case3498,Submit Request,2025-11-04 16:43:00
Case3498,Submit Request,2025-11-06 13:05:00
Case3499,Quality Check,2025-11-06 03:28:00
Case3499,Quality Check,2025-11-05 05:06:00
Case3499,Quality Check,2025-11-06 16:55:00
Case3500,Submit Request,2025-11-05 14:03:00
Case3500,Quality Check,2025-11-05 22:01:00
Case3500,Submit Request,2025-11-05 18:44:00
Case3501,Submit Request,2025-11-06 20:09:00
Case3501,Quality Check,2025-11-04 04:18:00
Case3501,Submit Request,2025-11-05 12:36:00
Case3502,Submit Request,2025-11-04 00:15:00
Case3502,Quality Check,2025-11-05 14:15:00
Case3502,Submit Request,2025-11-04 12:18:00
Case3503,Submit Request,2025-11-05 05:24:00
Case3503,Quality Check,2025-11-07 00:37:00
Case3503,Quality Check,2025-11-04 03:34:00
Case3504,Quality Check,2025-11-04 15:37:00
Case3504,Quality Check,2025-11-07 05:58:00
Case3504,Submit Request,2025-11-05 13:51:00
Case3505,Quality Check,2025-11-06 02:18:00
Case3505,Submit Request,2025-11-05 00:15:00
Case3505,Quality Check,2025-11-05 14:25:00
Case3506,Quality Check,2025-11-04 10:50:00
Case3506,Quality Check,2025-11-05 01:36:00
Case3506,Submit Request,2025-11-04 08:55:00
Case3507,Submit Request,2025-11-05 06:28:00
Case3507,Submit Request,2025-11-04 23:45:00
Case3507,Submit Request,2025-11-05 10:58:00
Case3508,Submit Request,2025-11-05 21:49:00
Case3508,Quality Check,2025-11-07 07:36:00
Case3508,Submit Request,2025-11-05 15:48:00
Case3509,Submit Request,2025-11-05 15:26:00
Case3509,Submit Request,2025-11-04 06:46:00
Case3509,Quality Check,2025-11-06 00:42:00
Case3510,Submit Request,2025-11-07 09:19:00
Case3510,Quality Check,2025-11-05 21:05:00
Case3510,Submit Request,2025-11-04 22:55:00
Case3511,Submit Request,2025-11-07 04:11:00
Case3511,Quality Check,2025-11-04 23:52:00
Case3511,Quality Check,2025-11-04 00:43:00
Case3512,Quality Check,2025-11-04 07:34:00
Case3512,Submit Request,2025-11-04 11:34:00
Case3512,Quality Check,2025-11-05 21:40:00
Case3513,Submit Request,2025-11-05 00:54:00
Case3513,Quality Check,2025-11-06 03:54:00
Case3513,Submit Request,2025-11-04 20:21:00
Case3514,Quality Check,2025-11-04 02:04:00
Case3514,Quality Check,2025-11-05 12:59:00
Case3514,Quality Check,2025-11-07 09:04:00
Case3515,Quality Check,2025-11-06 02:04:00
Case3515,Submit Request,2025-11-05 03:01:00
Case3515,Quality Check,2025-11-07 08:12:00
Case3516,Quality Check,2025-11-04 08:06:00
Case3516,Submit Request,2025-11-05 01:28:00
Case3516,Submit Request,2025-11-04 13:49:00
Case3517,Quality Check,2025-11-05 22:12:00
Case3517,Quality Check,2025-11-06 10:53:00
Case3517,Submit Request,2025-11-06 17:38:00
Case3518,Submit Request,2025-11-06 19:16:00
Case3518,Submit Request,2025-11-05 01:27:00
Case3518,Quality Check,2025-11-04 20:22:00
Case3519,Submit Request,2025-11-05 18:02:00
Case3519,Quality Check,2025-11-05 12:23:00
Case3519,Quality Check,2025-11-04 23:03:00
Case3520,Submit Request,2025-11-06 08:39:00
Case3520,Quality Check,2025-11-05 20:44:00
Case3520,Quality Check,2025-11-07 09:18:00
Case3521,Quality Check,2025-11-04 21:06:00
Case3521,Submit Request,2025-11-05 12:11:00
Case3521,Quality Check,2025-11-04 05:25:00
Case3522,Submit Request,2025-11-06 00:28:00
Case3522,Quality Check,2025-11-06 15:20:00
Case3522,Submit Request,2025-11-05 07:48:00
Case3523,Quality Check,2025-11-06 04:50:00
Case3523,Submit Request,2025-11-06 22:18:00
Case3523,Quality Check,2025-11-06 23:48:00
Case3524,Quality Check,2025-11-06 05:04:00
Case3524,Quality Check,2025-11-04 00:19:00
Case3524,Quality Check,2025-11-05 08:17:00
Case3525,Quality Check,2025-11-06 10:35:00
Case3525,Quality Check,2025-11-04 15:28:00
Case3525,Quality Check,2025-11-06 10:54:00
Case3526,Submit Request,2025-11-06 01:37:00
Case3526,Submit Request,2025-11-06 01:14:00
Case3526,Submit Request,2025-11-06 03:40:00
Case3527,Quality Check,2025-11-05 20:26:00
Case3527,Quality Check,2025-11-04 23:43:00
Case3527,Quality Check,2025-11-07 00:36:00
Case3528,Quality Check,2025-11-05 08:04:00
Case3528,Quality Check,2025-11-07 07:01:00
Case3528,Quality Check,2025-11-06 01:48:00
Case3529,Quality Check,2025-11-06 23:26:00
Case3529,Quality Check,2025-11-04 22:33:00
Case3529,Quality Check,2025-11-06 14:08:00
Case3530,Quality Check,2025-11-05 22:37:00
Case3530,Submit Request,2025-11-05 16:20:00
Case3530,Quality Check,2025-11-07 05:08:00
Case3531,Submit Request,2025-11-05 12:50:00
Case3531,Submit Request,2025-11-07 09:48:00
Case3531,Quality Check,2025-11-07 10:15:00
Case3532,Submit Request,2025-11-06 03:13:00
Case3532,Quality Check,2025-11-07 01:04:00
Case3532,Quality Check,2025-11-05 03:30:00
Case3533,Submit Request,2025-11-06 04:04:00
Case3533,Submit Request,2025-11-05 12:35:00
Case3533,Quality Check,2025-11-07 06:01:00
Case3534,Submit Request,2025-11-05 23:27:00
Case3534,Submit Request,2025-11-05 09:19:00
Case3534,Submit Request,2025-11-05 05:43:00
Case3535,Quality Check,2025-11-05 21:02:00
Case3535,Quality Check,2025-11-04 22:32:00
Case3535,Quality Check,2025-11-07 04:57:00
Case3536,Quality Check,2025-11-06 03:20:00
Case3536,Quality Check,2025-11-05 18:10:00
Case3536,Submit Request,2025-11-05 17:06:00
Case3537,Quality Check,2025-11-06 11:29:00
Case3537,Submit Request,2025-11-05 03:23:00
Case3537,Submit Request,2025-11-05 19:56:00
Case3538,Quality Check,2025-11-07 08:18:00
Case3538,Quality Check,2025-11-04 22:03:00
Case3538,Quality Check,2025-11-04 00:37:00
Case3539,Quality Check,2025-11-07 08:44:00
Case3539,Quality Check,2025-11-06 08:03:00
Case3539,Submit Request,2025-11-07 03:18:00
Case3540,Quality Check,2025-11-06 11:56:00
Case3540,Quality Check,2025-11-06 00:20:00
Case3540,Submit Request,2025-11-06 18:01:00
Case3541,Submit Request,2025-11-07 01:21:00
Case3541,Submit Request,2025-11-06 05:37:00
Case3541,Quality Check,2025-11-04 12:49:00
Case3542,Quality Check,2025-11-05 15:19:00
Case3542,Submit Request,2025-11-05 05:12:00
Case3542,Submit Request,2025-11-04 14:10:00
Case3543,Submit Request,2025-11-04 18:15:00
Case3543,Quality Check,2025-11-04 00:07:00
Case3543,Quality Check,2025-11-04 08:24:00
Case3544,Quality Check,2025-11-06 15:49:00
Case3544,Quality Check,2025-11-07 06:54:00
Case3544,Quality Check,2025-11-04 07:55:00
Case3545,Quality Check,2025-11-07 02:18:00
Case3545,Submit Request,2025-11-04 09:02:00
Case3545,Submit Request,2025-11-04 22:17:00
Case3546,Quality Check,2025-11-05 02:24:00
Case3546,Quality Check,2025-11-04 22:29:00
Case3546,Quality Check,2025-11-04 10:13:00
Case3547,Quality Check,2025-11-07 02:58:00
Case3547,Submit Request,2025-11-07 02:33:00
Case3547,Quality Check,2025-11-05 02:07:00
Case3548,Submit Request,2025-11-04 10:29:00
Case3548,Submit Request,2025-11-05 19:23:00
Case3548,Submit Request,2025-11-04 20:18:00
Case3549,Quality Check,2025-11-05 00:40:00
Case3549,Submit Request,2025-11-06 13:21:00
Case3549,Submit Request,2025-11-06 01:59:00
Case3550,Submit Request,2025-11-04 05:08:00
Case3550,Submit Request,2025-11-05 11:02:00
Case3550,Quality Check,2025-11-07 08:49:00
Case3551,Submit Request,2025-11-04 00:45:00
Case3551,Quality Check,2025-11-05 01:54:00
Case3551,Submit Request,2025-11-04 21:25:00
Case3552,Quality Check,2025-11-06 05:08:00
Case3552,Submit Request,2025-11-06 07:25:00
Case3552,Quality Check,2025-11-05 08:34:00
Case3553,Quality Check,2025-11-04 03:34:00
Case3553,Quality Check,2025-11-05 09:40:00
Case3553,Quality Check,2025-11-04 05:16:00
Case3554,Quality Check,2025-11-05 15:41:00
Case3554,Quality Check,2025-11-06 00:17:00
Case3554,Submit Request,2025-11-06 23:19:00
Case3555,Submit Request,2025-11-05 17:59:00
Case3555,Submit Request,2025-11-06 20:16:00
Case3555,Submit Request,2025-11-04 15:30:00
Case3556,Quality Check,2025-11-07 02:03:00
Case3556,Quality Check,2025-11-07 10:50:00
Case3556,Submit Request,2025-11-05 12:40:00
Case3557,Quality Check,2025-11-07 05:01:00
Case3557,Submit Request,2025-11-05 07:02:00
Case3557,Quality Check,2025-11-04 16:10:00
Case3558,Quality Check,2025-11-05 13:08:00
Case3558,Quality Check,2025-11-05 05:34:00
Case3558,Submit Request,2025-11-07 02:41:00
Case3559,Quality Check,2025-11-04 18:06:00
Case3559,Quality Check,2025-11-05 10:40:00
Case3559,Quality Check,2025-11-06 15:17:00
Case3560,Quality Check,2025-11-06 05:37:00
Case3560,Submit Request,2025-11-05 10:47:00
Case3560,Submit Request,2025-11-05 04:34:00
Case3561,Quality Check,2025-11-04 22:05:00
Case3561,Submit Request,2025-11-04 08:08:00
Case3561,Quality Check,2025-11-04 12:33:00
Case3562,Quality Check,2025-11-04 21:31:00
Case3562,Quality Check,2025-11-05 14:08:00
Case3562,Submit Request,2025-11-04 21:40:00
Case3563,Quality Check,2025-11-07 02:32:00
Case3563,Submit Request,2025-11-04 16:40:00
Case3563,Submit Request,2025-11-06 04:54:00
Case3564,Quality Check,2025-11-07 01:17:00
Case3564,Submit Request,2025-11-05 08:25:00
Case3564,Submit Request,2025-11-06 02:25:00
Case3565,Quality Check,2025-11-06 14:52:00
Case3565,Quality Check,2025-11-06 19:15:00
Case3565,Quality Check,2025-11-04 09:07:00
Case3566,Quality Check,2025-11-05 22:38:00
Case3566,Quality Check,2025-11-06 22:03:00
Case3566,Submit Request,2025-11-04 06:31:00
Case3567,Submit Request,2025-11-05 10:55:00
Case3567,Quality Check,2025-11-05 16:51:00
Case3567,Submit Request,2025-11-07 07:56:00
Case3568,Submit Request,2025-11-04 10:27:00
Case3568,Quality Check,2025-11-06 12:53:00
Case3568,Quality Check,2025-11-05 08:19:00
Case3569,Quality Check,2025-11-04 15:54:00
Case3569,Submit Request,2025-11-04 17:41:00
Case3569,Submit Request,2025-11-05 01:32:00
Case3570,Quality Check,2025-11-06 13:40:00
Case3570,Submit Request,2025-11-04 09:47:00
Case3570,Submit Request,2025-11-07 04:15:00
Case3571,Submit Request,2025-11-05 11:06:00
Case3571,Submit Request,2025-11-07 06:54:00
Case3571,Submit Request,2025-11-07 00:44:00
Case3572,Quality Check,2025-11-07 02:34:00
Case3572,Quality Check,2025-11-07 05:45:00
Case3572,Submit Request,2025-11-05 12:12:00
Case3573,Quality Check,2025-11-07 02:07:00
Case3573,Submit Request,2025-11-04 05:33:00
Case3573,Quality Check,2025-11-06 19:27:00
Case3574,Quality Check,2025-11-04 02:26:00
Case3574,Quality Check,2025-11-06 11:28:00
Case3574,Quality Check,2025-11-07 04:02:00
Case3575,Quality Check,2025-11-05 15:55:00
Case3575,Submit Request,2025-11-06 12:36:00
Case3575,Quality Check,2025-11-05 20:32:00
Case3576,Submit Request,2025-11-04 04:28:00
Case3576,Submit Request,2025-11-04 20:19:00
Case3576,Quality Check,2025-11-06 17:56:00
Case3577,Quality Check,2025-11-05 02:12:00
Case3577,Quality Check,2025-11-04 07:43:00
Case3577,Quality Check,2025-11-07 02:17:00
Case3578,Submit Request,2025-11-04 21:12:00
Case3578,Quality Check,2025-11-05 22:04:00
Case3578,Quality Check,2025-11-05 04:54:00
Case3579,Quality Check,2025-11-06 16:50:00
Case3579,Quality Check,2025-11-05 04:31:00
Case3579,Quality Check,2025-11-07 00:36:00
Case3580,Quality Check,2025-11-05 07:50:00
Case3580,Submit Request,2025-11-05 07:05:00
Case3580,Quality Check,2025-11-04 19:43:00
Case3581,Quality Check,2025-11-07 04:41:00
Case3581,Submit Request,2025-11-04 07:07:00
Case3581,Submit Request,2025-11-05 07:33:00
Case3582,Quality Check,2025-11-06 10:31:00
Case3582,Quality Check,2025-11-05 14:36:00
Case3582,Quality Check,2025-11-04 02:54:00
Case3583,Submit Request,2025-11-04 01:52:00
Case3583,Quality Check,2025-11-05 20:19:00
Case3583,Submit Request,2025-11-04 18:25:00
Case3584,Quality Check,2025-11-05 23:19:00
Case3584,Quality Check,2025-11-05 09:55:00
Case3584,Quality Check,2025-11-07 10:04:00
Case3585,Submit Request,2025-11-05 05:47:00
Case3585,Submit Request,2025-11-04 04:58:00
Case3585,Submit Request,2025-11-06 20:08:00
Case3586,Submit Request,2025-11-06 15:46:00
Case3586,Submit Request,2025-11-04 01:50:00
Case3586,Quality Check,2025-11-04 20:38:00
Case3587,Submit Request,2025-11-05 03:25:00
Case3587,Submit Request,2025-11-05 14:51:00
Case3587,Submit Request,2025-11-06 23:22:00
Case3588,Submit Request,2025-11-04 19:09:00
Case3588,Quality Check,2025-11-04 04:52:00
Case3588,Quality Check,2025-11-07 03:15:00
Case3589,Submit Request,2025-11-07 08:08:00
Case3589,Submit Request,2025-11-04 18:37:00
Case3589,Quality Check,2025-11-05 21:00:00
Case3590,Quality Check,2025-11-06 06:42:00
Case3590,Quality Check,2025-11-04 22:38:00
Case3590,Quality Check,2025-11-04 05:07:00
Case3591,Quality Check,2025-11-05 05:15:00
Case3591,Submit Request,2025-11-06 20:31:00
Case3591,Quality Check,2025-11-05 18:03:00
Case3592,Quality Check,2025-11-06 00:15:00
Case3592,Quality Check,2025-11-07 05:04:00
Case3592,Submit Request,2025-11-06 21:44:00
Case3593,Quality Check,2025-11-06 23:15:00
Case3593,Quality Check,2025-11-05 15:12:00
Case3593,Submit Request,2025-11-04 18:30:00
Case3594,Quality Check,2025-11-06 02:31:00
Case3594,Quality Check,2025-11-06 12:47:00
Case3594,Quality Check,2025-11-06 15:35:00
Case3595,Submit Request,2025-11-06 17:27:00
Case3595,Quality Check,2025-11-06 18:09:00
Case3595,Submit Request,2025-11-05 19:40:00
Case3596,Quality Check,2025-11-07 04:51:00
Case3596,Quality Check,2025-11-05 05:27:00
Case3596,Submit Request,2025-11-05 20:42:00
Case3597,Quality Check,2025-11-04 07:50:00
Case3597,Quality Check,2025-11-04 05:33:00
Case3597,Quality Check,2025-11-07 06:30:00
Case3598,Quality Check,2025-11-06 15:29:00
Case3598,Quality Check,2025-11-06 00:39:00
Case3598,Submit Request,2025-11-06 11:46:00
Case3599,Quality Check,2025-11-04 10:08:00
Case3599,Quality Check,2025-11-05 17:07:00
Case3599,Submit Request,2025-11-04 13:14:00
Case3600,Quality Check,2025-11-04 22:16:00
Case3600,Submit Request,2025-11-04 22:43:00
Case3600,Quality Check,2025-11-06 15:05:00
Case3601,Submit Request,2025-11-07 06:08:00
Case3601,Quality Check,2025-11-06 11:20:00
Case3601,Submit Request,2025-11-06 20:25:00
Case3602,Quality Check,2025-11-05 09:09:00
Case3602,Submit Request,2025-11-05 02:04:00
Case3602,Quality Check,2025-11-07 08:05:00
Case3603,Quality Check,2025-11-07 09:03:00
Case3603,Quality Check,2025-11-07 07:05:00
Case3603,Quality Check,2025-11-06 02:36:00
Case3604,Quality Check,2025-11-05 19:46:00
Case3604,Quality Check,2025-11-06 11:01:00
Case3604,Submit Request,2025-11-06 05:42:00
Case3605,Quality Check,2025-11-05 17:09:00
Case3605,Quality Check,2025-11-07 07:59:00
Case3605,Quality Check,2025-11-06 05:24:00
Case3606,Submit Request,2025-11-05 04:08:00
Case3606,Quality Check,2025-11-04 10:42:00
Case3606,Submit Request,2025-11-06 13:50:00
Case3607,Quality Check,2025-11-05 20:00:00
Case3607,Quality Check,2025-11-06 17:32:00
Case3607,Quality Check,2025-11-06 17:34:00
Case3608,Quality Check,2025-11-06 20:41:00
Case3608,Submit Request,2025-11-07 00:02:00
Case3608,Submit Request,2025-11-04 19:37:00
Case3609,Quality Check,2025-11-04 13:29:00
Case3609,Submit Request,2025-11-06 10:20:00
Case3609,Quality Check,2025-11-05 23:09:00
Case3610,Submit Request,2025-11-05 08:52:00
Case3610,Submit Request,2025-11-04 20:08:00
Case3610,Submit Request,2025-11-05 15:08:00
Case3611,Submit Request,2025-11-06 05:14:00
Case3611,Submit Request,2025-11-04 05:15:00
Case3611,Submit Request,2025-11-06 22:19:00
Case3612,Quality Check,2025-11-04 15:00:00
Case3612,Quality Check,2025-11-06 07:26:00
Case3612,Submit Request,2025-11-06 13:20:00
Case3613,Quality Check,2025-11-04 14:36:00
Case3613,Quality Check,2025-11-07 06:29:00
Case3613,Quality Check,2025-11-06 22:31:00
Case3614,Quality Check,2025-11-06 03:00:00
Case3614,Quality Check,2025-11-04 00:01:00
Case3614,Quality Check,2025-11-05 08:40:00
Case3615,Quality Check,2025-11-05 09:47:00
Case3615,Submit Request,2025-11-05 13:30:00
Case3615,Quality Check,2025-11-04 06:20:00
Case3616,Quality Check,2025-11-07 06:20:00
Case3616,Submit Request,2025-11-06 17:57:00
Case3616,Quality Check,2025-11-04 21:19:00
Case3617,Quality Check,2025-11-06 23:25:00
Case3617,Quality Check,2025-11-04 18:19:00
Case3617,Quality Check,2025-11-06 01:50:00
Case3618,Quality Check,2025-11-06 05:32:00
Case3618,Quality Check,2025-11-04 11:00:00
Case3618,Quality Check,2025-11-05 00:16:00
Case3619,Quality Check,2025-11-07 01:11:00
Case3619,Quality Check,2025-11-04 07:32:00
Case3619,Submit Request,2025-11-04 06:50:00
Case3620,Submit Request,2025-11-04 04:05:00
Case3620,Quality Check,2025-11-05 23:54:00
Case3620,Quality Check,2025-11-05 04:28:00
Case3621,Quality Check,2025-11-07 05:18:00
Case3621,Submit Request,2025-11-06 06:50:00
Case3621,Quality Check,2025-11-06 18:55:00
Case3622,Quality Check,2025-11-06 17:18:00
Case3622,Submit Request,2025-11-05 15:18:00
Case3622,Submit Request,2025-11-06 14:40:00
Case3623,Quality Check,2025-11-06 23:34:00
Case3623,Submit Request,2025-11-06 06:57:00
Case3623,Quality Check,2025-11-06 05:56:00
Case3624,Submit Request,2025-11-06 00:32:00
Case3624,Quality Check,2025-11-05 06:11:00
Case3624,Quality Check,2025-11-05 14:18:00
Case3625,Quality Check,2025-11-06 08:28:00
Case3625,Quality Check,2025-11-05 13:30:00
Case3625,Submit Request,2025-11-07 01:52:00
Case3626,Quality Check,2025-11-04 18:47:00
Case3626,Quality Check,2025-11-05 14:37:00
Case3626,Quality Check,2025-11-05 02:28:00
Case3627,Quality Check,2025-11-05 11:11:00
Case3627,Quality Check,2025-11-05 12:58:00
Case3627,Quality Check,2025-11-07 04:17:00
Case3628,Quality Check,2025-11-04 18:42:00
Case3628,Submit Request,2025-11-06 03:24:00
Case3628,Quality Check,2025-11-04 19:59:00
Case3629,Quality Check,2025-11-04 01:49:00
Case3629,Submit Request,2025-11-05 21:37:00
Case3629,Submit Request,2025-11-04 17:15:00
Case3630,Quality Check,2025-11-04 08:20:00
Case3630,Quality Check,2025-11-07 10:39:00
Case3630,Submit Request,2025-11-07 02:47:00
Case3631,Submit Request,2025-11-07 09:39:00
Case3631,Submit Request,2025-11-04 20:42:00
Case3631,Quality Check,2025-11-07 07:36:00
Case3632,Quality Check,2025-11-05 17:09:00
Case3632,Submit Request,2025-11-04 15:44:00
Case3632,Submit Request,2025-11-06 21:22:00
Case3633,Submit Request,2025-11-06 12:08:00
Case3633,Quality Check,2025-11-04 05:21:00
Case3633,Quality Check,2025-11-07 10:37:00
Case3634,Quality Check,2025-11-05 07:46:00
Case3634,Quality Check,2025-11-06 07:30:00
Case3634,Quality Check,2025-11-06 02:49:00
Case3635,Quality Check,2025-11-06 19:31:00
Case3635,Quality Check,2025-11-06 07:56:00
Case3635,Quality Check,2025-11-04 03:41:00
Case3636,Quality Check,2025-11-05 05:08:00
Case3636,Submit Request,2025-11-04 01:36:00
Case3636,Quality Check,2025-11-04 04:40:00
Case3637,Submit Request,2025-11-05 02:05:00
Case3637,Quality Check,2025-11-04 01:35:00
Case3637,Quality Check,2025-11-06 22:37:00
Case3638,Submit Request,2025-11-04 21:05:00
Case3638,Submit Request,2025-11-04 22:24:00
Case3638,Quality Check,2025-11-04 06:32:00
Case3639,Quality Check,2025-11-06 10:05:00
Case3639,Quality Check,2025-11-06 08:10:00
Case3639,Quality Check,2025-11-04 15:30:00
Case3640,Quality Check,2025-11-04 16:02:00
Case3640,Quality Check,2025-11-05 11:06:00
Case3640,Quality Check,2025-11-05 08:15:00
Case3641,Quality Check,2025-11-04 21:21:00
Case3641,Submit Request,2025-11-04 08:23:00
Case3641,Submit Request,2025-11-05 16:01:00
Case3642,Quality Check,2025-11-06 15:31:00
Case3642,Quality Check,2025-11-06 02:53:00
Case3642,Submit Request,2025-11-05 05:38:00
Case3643,Submit Request,2025-11-04 15:37:00
Case3643,Quality Check,2025-11-05 05:43:00
Case3643,Quality Check,2025-11-04 03:21:00
Case3644,Quality Check,2025-11-04 14:32:00
Case3644,Quality Check,2025-11-04 03:34:00
Case3644,Quality Check,2025-11-05 04:00:00
Case3645,Quality Check,2025-11-06 22:31:00
Case3645,Quality Check,2025-11-06 14:16:00
Case3645,Submit Request,2025-11-04 15:35:00
Case3646,Submit Request,2025-11-05 21:11:00
Case3646,Submit Request,2025-11-05 12:30:00
Case3646,Quality Check,2025-11-04 16:32:00
Case3647,Quality Check,2025-11-05 18:37:00
Case3647,Quality Check,2025-11-05 03:15:00
Case3647,Quality Check,2025-11-04 18:20:00
Case3648,Quality Check,2025-11-04 09:47:00
Case3648,Quality Check,2025-11-05 20:56:00
Case3648,Quality Check,2025-11-06 21:25:00
Case3649,Submit Request,2025-11-06 08:00:00
Case3649,Quality Check,2025-11-06 21:28:00
Case3649,Quality Check,2025-11-04 19:55:00
Case3650,Quality Check,2025-11-06 16:53:00
Case3650,Submit Request,2025-11-05 00:27:00
Case3650,Submit Request,2025-11-04 17:56:00
Case3651,Quality Check,2025-11-07 06:02:00
Case3651,Submit Request,2025-11-04 20:27:00
Case3651,Quality Check,2025-11-06 13:25:00
Case3652,Submit Request,2025-11-05 19:32:00
Case3652,Quality Check,2025-11-05 22:13:00
Case3652,Quality Check,2025-11-07 08:53:00
Case3653,Quality Check,2025-11-04 19:48:00
Case3653,Submit Request,2025-11-06 16:36:00
Case3653,Quality Check,2025-11-04 03:31:00
Case3654,Quality Check,2025-11-04 08:33:00
Case3654,Quality Check,2025-11-07 06:15:00
Case3654,Quality Check,2025-11-04 16:39:00
Case3655,Quality Check,2025-11-07 00:15:00
Case3655,Quality Check,2025-11-05 07:31:00
Case3655,Quality Check,2025-11-05 16:01:00
Case3656,Quality Check,2025-11-06 02:22:00
Case3656,Submit Request,2025-11-04 14:31:00
Case3656,Quality Check,2025-11-04 05:26:00
Case3657,Submit Request,2025-11-07 11:19:00
Case3657,Quality Check,2025-11-05 00:02:00
Case3657,Quality Check,2025-11-07 00:16:00
Case3658,Submit Request,2025-11-06 19:30:00
Case3658,Quality Check,2025-11-06 07:55:00
Case3658,Submit Request,2025-11-06 12:23:00
Case3659,Quality Check,2025-11-06 18:39:00
Case3659,Quality Check,2025-11-06 12:29:00
