case,activity,timestamp
Case3943,Quality Check,2025-11-06 09:19:00
Case3944,Submit Request,2025-11-08 15:15:00
Case3944,Submit Request,2025-11-08 23:46:00
Case3944,Quality Check,2025-11-09 05:56:00
Case3945,Approve Request,2025-11-08 05:55:00
Case3945,Approve Request,2025-11-07 09:02:00
Case3945,Approve Request,2025-11-06 08:23:00
Case3946,Approve Request,2025-11-07 14:34:00
Case3946,Approve Request,2025-11-07 23:24:00
Case3946,Approve Request,2025-11-06 19:42:00
Case3947,Quality Check,2025-11-06 04:59:00
Case3947,Approve Request,2025-11-06 21:59:00
Case3947,Submit Request,2025-11-08 21:36:00
Case3948,Approve Request,2025-11-09 07:12:00
Case3948,Notify Completion,2025-11-08 12:33:00
Case3948,Approve Request,2025-11-08 00:45:00
Case3949,Approve Request,2025-11-09 12:11:00
Case3949,Approve Request,2025-11-06 15:08:00
Case3949,Approve Request,2025-11-06 03:09:00
Case3950,Approve Request,2025-11-08 14:42:00
Case3950,Notify Completion,2025-11-07 04:02:00
Case3950,Notify Completion,2025-11-07 08:47:00
Case3951,Approve Request,2025-11-07 13:01:00
Case3951,Approve Request,2025-11-07 23:03:00
Case3951,Submit Request,2025-11-08 22:49:00
Case3952,Submit Request,2025-11-07 11:58:00
Case3952,Approve Request,2025-11-07 03:28:00
Case3952,Approve Request,2025-11-07 02:15:00
Case3953,Quality Check,2025-11-08 23:55:00
Case3953,Submit Request,2025-11-08 12:49:00
Case3953,Approve Request,2025-11-09 04:38:00
Case3954,Submit Request,2025-11-06 15:20:00
Case3954,Approve Request,2025-11-08 17:21:00
Case3954,Approve Request,2025-11-06 06:35:00
Case3955,Submit Request,2025-11-06 12:36:00
Case3955,Notify Completion,2025-11-08 15:01:00
Case3955,Submit Request,2025-11-06 23:54:00
Case3956,Approve Request,2025-11-06 20:48:00
Case3956,Approve Request,2025-11-07 07:54:00
Case3956,Submit Request,2025-11-06 07:27:00
Case3957,Submit Request,2025-11-08 14:29:00
Case3957,Submit Request,2025-11-07 23:53:00
Case3957,Submit Request,2025-11-08 12:10:00
Case3958,Approve Request,2025-11-09 11:32:00
Case3958,Approve Request,2025-11-09 00:05:00
Case3958,Approve Request,2025-11-07 20:11:00
Case3959,Approve Request,2025-11-07 14:28:00
Case3959,Submit Request,2025-11-09 08:47:00
Case3959,Submit Request,2025-11-07 00:22:00
Case3960,Quality Check,2025-11-06 04:08:00
Case3960,Submit Request,2025-11-06 06:50:00
Case3960,Approve Request,2025-11-08 17:42:00
Case3961,Notify Completion,2025-11-08 05:24:00
Case3961,Approve Request,2025-11-08 16:34:00
Case3961,Submit Request,2025-11-08 03:37:00
Case3962,Submit Request,2025-11-06 10:48:00
Case3962,Approve Request,2025-11-06 17:48:00
Case3962,Approve Request,2025-11-08 11:29:00
Case3963,Approve Request,2025-11-06 04:58:00
Case3963,Approve Request,2025-11-09 12:46:00
Case3963,Approve Request,2025-11-06 12:55:00
Case3964,Submit Request,2025-11-06 23:46:00
Case3964,Notify Completion,2025-11-07 19:49:00
Case3964,Submit Request,2025-11-08 15:33:00
Case3965,Submit Request,2025-11-08 19:49:00
Case3965,Submit Request,2025-11-08 21:53:00
Case3965,Quality Check,2025-11-09 11:06:00
Case3966,Approve Request,2025-11-08 08:56:00
Case3966,Approve Request,2025-11-06 19:49:00
Case3966,Notify Completion,2025-11-09 11:52:00
Case3967,Approve Request,2025-11-07 01:38:00
Case3967,Notify Completion,2025-11-07 00:42:00
Case3967,Quality Check,2025-11-08 18:55:00
Case3968,Notify Completion,2025-11-07 11:05:00
Case3968,Approve Request,2025-11-09 00:06:00
Case3968,Submit Request,2025-11-06 06:06:00
Case3969,Approve Request,2025-11-07 09:25:00
Case3969,Submit Request,2025-11-08 22:54:00
Case3969,Approve Request,2025-11-06 14:21:00
Case3970,Approve Request,2025-11-07 15:51:00
Case3970,Submit Request,2025-11-06 22:30:00
Case3970,Submit Request,2025-11-07 03:22:00
Case3971,Notify Completion,2025-11-07 11:13:00
Case3971,Notify Completion,2025-11-06 08:03:00
Case3971,Approve Request,2025-11-08 12:55:00
Case3972,Submit Request,2025-11-09 00:44:00
Case3972,Approve Request,2025-11-06 23:02:00
Case3972,Submit Request,2025-11-08 05:53:00
Case3973,Approve Request,2025-11-07 04:27:00
Case3973,Submit Request,2025-11-09 09:13:00
Case3973,Approve Request,2025-11-07 18:39:00
Case3974,Approve Request,2025-11-07 22:34:00
Case3974,Notify Completion,2025-11-06 10:11:00
Case3974,Approve Request,2025-11-06 16:08:00
Case3975,Submit Request,2025-11-07 13:24:00
Case3975,Submit Request,2025-11-06 13:11:00
Case3975,Approve Request,2025-11-06 09:43:00
Case3976,Submit Request,2025-11-07 21:28:00
Case3976,Quality Check,2025-11-09 01:27:00
Case3976,Submit Request,2025-11-07 08:10:00
Case3977,Quality Check,2025-11-06 19:37:00
Case3977,Approve Request,2025-11-08 12:11:00
Case3977,Submit Request,2025-11-07 04:36:00
Case3978,Quality Check,2025-11-07 20:03:00
Case3978,Approve Request,2025-11-08 01:22:00
Case3978,Quality Check,2025-11-08 21:54:00
Case3979,Approve Request,2025-11-09 01:17:00
Case3979,Approve Request,2025-11-08 09:37:00
Case3979,Notify Completion,2025-11-07 13:02:00
Case3980,Approve Request,2025-11-08 06:44:00
Case3980,Approve Request,2025-11-09 06:18:00
Case3980,Quality Check,2025-11-08 12:38:00
Case3981,Approve Request,2025-11-07 04:38:00
Case3981,Approve Request,2025-11-06 17:02:00
Case3981,Submit Request,2025-11-07 15:34:00
Case3982,Notify Completion,2025-11-07 23:34:00
Case3982,Notify Completion,2025-11-06 10:01:00
Case3982,Submit Request,2025-11-08 06:28:00
Case3983,Approve Request,2025-11-08 01:50:00
Case3983,Approve Request,2025-11-06 04:06:00
Case3983,Quality Check,2025-11-07 17:56:00
Case3984,Approve Request,2025-11-08 19:17:00
Case3984,Notify Completion,2025-11-07 21:15:00
Case3984,Submit Request,2025-11-09 08:14:00
Case3985,Submit Request,2025-11-07 15:51:00
Case3985,Approve Request,2025-11-09 00:03:00
Case3985,Submit Request,2025-11-09 06:04:00
Case3986,Notify Completion,2025-11-07 06:34:00
Case3986,Approve Request,2025-11-09 00:20:00
Case3986,Submit Request,2025-11-08 21:04:00
Case3987,Quality Check,2025-11-08 13:17:00
Case3987,Submit Request,2025-11-06 11:07:00
Case3987,Approve Request,2025-11-07 23:55:00
Case3988,Quality Check,2025-11-08 13:58:00
Case3988,Submit Request,2025-11-06 13:22:00
Case3988,Approve Request,2025-11-08 10:52:00
Case3989,Approve Request,2025-11-08 11:14:00
Case3989,Submit Request,2025-11-09 13:13:00
Case3989,Notify Completion,2025-11-07 03:23:00
Case3990,Notify Completion,2025-11-08 05:35:00
Case3990,Submit Request,2025-11-09 07:14:00
Case3990,Approve Request,2025-11-06 12:30:00
Case3991,Submit Request,2025-11-06 07:33:00
Case3991,Notify Completion,2025-11-08 06:57:00
Case3991,Submit Request,2025-11-07 09:07:00
Case3992,Submit Request,2025-11-08 16:12:00
Case3992,Notify Completion,2025-11-08 04:20:00
Case3992,Submit Request,2025-11-06 06:55:00
Case3993,Approve Request,2025-11-08 23:41:00
Case3993,Submit Request,2025-11-06 15:08:00
Case3993,Notify Completion,2025-11-06 18:52:00
Case3994,Submit Request,2025-11-08 02:04:00
Case3994,Approve Request,2025-11-08 08:02:00
Case3994,Notify Completion,2025-11-08 21:22:00
Case3995,Approve Request,2025-11-06 18:39:00
Case3995,Approve Request,2025-11-09 12:53:00
Case3995,Approve Request,2025-11-07 02:20:00
Case3996,Submit Request,2025-11-07 20:30:00
Case3996,Approve Request,2025-11-06 15:36:00
Case3996,Notify Completion,2025-11-08 03:29:00
Case3997,Submit Request,2025-11-09 04:58:00
Case3997,Submit Request,2025-11-08 09:55:00
Case3997,Submit Request,2025-11-08 13:24:00
Case3998,Notify Completion,2025-11-08 00:21:00
Case3998,Quality Check,2025-11-09 05:37:00
Case3998,Approve Request,2025-11-06 17:43:00
Case3999,Submit Request,2025-11-07 23:24:00
Case3999,Approve Request,2025-11-08 19:58:00
Case3999,Approve Request,2025-11-06 08:54:00
Case4000,Notify Completion,2025-11-09 08:26:00
Case4000,Approve Request,2025-11-08 18:01:00
Case4000,Quality Check,2025-11-07 20:23:00
Case4001,Submit Request,2025-11-08 15:48:00
Case4001,Approve Request,2025-11-08 06:50:00
Case4001,Notify Completion,2025-11-07 23:49:00
Case4002,Quality Check,2025-11-07 00:44:00
Case4002,Submit Request,2025-11-07 03:12:00
Case4002,Submit Request,2025-11-08 06:21:00
Case4003,Quality Check,2025-11-09 05:09:00
Case4003,Approve Request,2025-11-08 09:28:00
Case4003,Quality Check,2025-11-07 12:13:00
Case4004,Notify Completion,2025-11-06 06:20:00
Case4004,Submit Request,2025-11-08 12:12:00
Case4004,Approve Request,2025-11-08 14:38:00
Case4005,Approve Request,2025-11-07 01:34:00
Case4005,Approve Request,2025-11-07 02:02:00
Case4005,Submit Request,2025-11-08 14:10:00
Case4006,Approve Request,2025-11-06 22:07:00
Case4006,Approve Request,2025-11-09 12:13:00
Case4006,Notify Completion,2025-11-06 22:51:00
Case4007,Approve Request,2025-11-06 16:46:00
Case4007,Submit Request,2025-11-07 05:54:00
Case4007,Submit Request,2025-11-06 08:07:00
Case4008,Approve Request,2025-11-06 16:23:00
Case4008,Submit Request,2025-11-08 19:11:00
Case4008,Approve Request,2025-11-06 06:14:00
Case4009,Notify Completion,2025-11-07 15:37:00
Case4009,Approve Request,2025-11-07 16:21:00
Case4009,Approve Request,2025-11-08 20:47:00
Case4010,Notify Completion,2025-11-06 19:31:00
Case4010,Approve Request,2025-11-08 18:35:00
Case4010,Quality Check,2025-11-06 17:38:00
Case4011,Submit Request,2025-11-07 23:17:00
Case4011,Approve Request,2025-11-06 11:43:00
Case4011,Quality Check,2025-11-06 04:58:00
Case4012,Approve Request,2025-11-07 22:56:00
Case4012,Notify Completion,2025-11-06 12:59:00
Case4012,Submit Request,2025-11-09 02:03:00
Case4013,Quality Check,2025-11-07 15:31:00
Case4013,Approve Request,2025-11-06 03:17:00
Case4013,Notify Completion,2025-11-07 06:37:00
Case4014,Notify Completion,2025-11-08 23:08:00
Case4014,Notify Completion,2025-11-06 03:40:00
Case4014,Approve Request,2025-11-09 11:58:00
Case4015,Notify Completion,2025-11-08 08:41:00
Case4015,Approve Request,2025-11-08 01:32:00
Case4015,Notify Completion,2025-11-06 03:55:00
Case4016,Submit Request,2025-11-06 19:38:00
Case4016,Quality Check,2025-11-06 17:39:00
Case4016,Approve Request,2025-11-08 17:53:00
Case4017,Notify Completion,2025-11-08 13:43:00
Case4017,Submit Request,2025-11-06 21:55:00
Case4017,Submit Request,2025-11-08 21:03:00
Case4018,Submit Request,2025-11-06 23:51:00
Case4018,Submit Request,2025-11-08 06:36:00
Case4018,Submit Request,2025-11-09 07:07:00
Case4019,Approve Request,2025-11-07 18:04:00
Case4019,Approve Request,2025-11-08 10:44:00
Case4019,Approve Request,2025-11-08 20:17:00
Case4020,Approve Request,2025-11-08 00:24:00
Case4020,Submit Request,2025-11-09 03:15:00
Case4020,Submit Request,2025-11-07 17:29:00
Case4021,Notify Completion,2025-11-08 17:02:00
Case4021,Submit Request,2025-11-07 04:00:00
Case4021,Notify Completion,2025-11-08 09:08:00
Case4022,Submit Request,2025-11-06 05:32:00
Case4022,Quality Check,2025-11-09 08:14:00
Case4022,Notify Completion,2025-11-08 05:25:00
Case4023,Approve Request,2025-11-09 01:36:00
Case4023,Approve Request,2025-11-07 12:27:00
Case4023,Approve Request,2025-11-08 07:26:00
Case4024,Quality Check,2025-11-07 13:27:00
Case4024,Submit Request,2025-11-07 07:56:00
Case4024,Submit Request,2025-11-07 21:47:00
Case4025,Approve Request,2025-11-09 12:18:00
Case4025,Quality Check,2025-11-09 01:20:00
Case4025,Approve Request,2025-11-07 01:11:00
Case4026,Approve Request,2025-11-07 12:02:00
Case4026,Submit Request,2025-11-07 18:40:00
Case4026,Quality Check,2025-11-07 17:04:00
Case4027,Approve Request,2025-11-06 13:30:00
Case4027,Approve Request,2025-11-07 15:25:00
Case4027,Quality Check,2025-11-09 01:10:00
Case4028,Approve Request,2025-11-06 23:59:00
Case4028,Notify Completion,2025-11-08 20:27:00
Case4028,Submit Request,2025-11-06 15:53:00
Case4029,Notify Completion,2025-11-07 10:38:00
Case4029,Approve Request,2025-11-07 15:21:00
Case4029,Approve Request,2025-11-08 14:10:00
Case4030,Approve Request,2025-11-08 02:57:00
Case4030,Approve Request,2025-11-09 10:06:00
Case4030,Notify Completion,2025-11-07 10:32:00
Case4031,Submit Request,2025-11-07 13:57:00
Case4031,Submit Request,2025-11-07 08:15:00
Case4031,Submit Request,2025-11-09 06:53:00
Case4032,Approve Request,2025-11-07 15:28:00
Case4032,Submit Request,2025-11-06 05:09:00
Case4032,Approve Request,2025-11-09 05:43:00
Case4033,Notify Completion,2025-11-07 22:11:00
Case4033,Quality Check,2025-11-08 09:37:00
Case4033,Approve Request,2025-11-07 22:50:00
Case4034,Notify Completion,2025-11-07 04:55:00
Case4034,Approve Request,2025-11-07 04:37:00
Case4034,Approve Request,2025-11-08 21:20:00
Case4035,Approve Request,2025-11-08 02:47:00
Case4035,Approve Request,2025-11-06 02:59:00
Case4035,Approve Request,2025-11-08 10:05:00
Case4036,Submit Request,2025-11-07 03:28:00
Case4036,Quality Check,2025-11-08 21:33:00
Case4036,Submit Request,2025-11-09 04:55:00
Case4037,Quality Check,2025-11-06 08:39:00
Case4037,Submit Request,2025-11-09 10:43:00
Case4037,Approve Request,2025-11-06 10:01:00
Case4038,Approve Request,2025-11-08 08:34:00
Case4038,Approve Request,2025-11-08 03:59:00
Case4038,Notify Completion,2025-11-09 00:24:00
Case4039,Notify Completion,2025-11-08 21:39:00
Case4039,Notify Completion,2025-11-06 06:53:00
Case4039,Approve Request,2025-11-09 03:32:00
Case4040,Submit Request,2025-11-08 08:58:00
Case4040,Quality Check,2025-11-09 01:51:00
Case4040,Submit Request,2025-11-09 04:39:00
Case4041,Approve Request,2025-11-06 14:39:00
Case4041,Approve Request,2025-11-07 23:06:00
Case4041,Approve Request,2025-11-06 07:07:00
Case4042,Submit Request,2025-11-08 06:44:00
Case4042,Approve Request,2025-11-08 07:57:00
Case4042,Approve Request,2025-11-06 11:15:00
Case4043,Quality Check,2025-11-07 08:04:00
Case4043,Notify Completion,2025-11-08 14:36:00
Case4043,Quality Check,2025-11-06 06:12:00
Case4044,Submit Request,2025-11-07 04:36:00
Case4044,Quality Check,2025-11-09 00:41:00
Case4044,Submit Request,2025-11-07 11:24:00
Case4045,Submit Request,2025-11-06 09:24:00
Case4045,Submit Request,2025-11-07 05:29:00
Case4045,Approve Request,2025-11-06 14:22:00
Case4046,Approve Request,2025-11-06 20:11:00
Case4046,Notify Completion,2025-11-07 09:35:00
Case4046,Submit Request,2025-11-08 09:21:00
Case4047,Approve Request,2025-11-08 03:42:00
Case4047,Submit Request,2025-11-06 16:47:00
Case4047,Approve Request,2025-11-08 02:47:00
Case4048,Approve Request,2025-11-08 21:19:00
Case4048,Quality Check,2025-11-07 14:37:00
Case4048,Approve Request,2025-11-08 05:08:00
Case4049,Approve Request,2025-11-09 00:10:00
Case4049,Submit Request,2025-11-06 10:59:00
Case4049,Submit Request,2025-11-06 02:32:00
Case4050,Approve Request,2025-11-07 17:56:00
Case4050,Approve Request,2025-11-06 15:16:00
Case4050,Submit Request,2025-11-07 23:27:00
Case4051,Quality Check,2025-11-08 21:01:00
Case4051,Approve Request,2025-11-07 22:52:00
Case4051,Approve Request,2025-11-08 12:28:00
Case4052,Submit Request,2025-11-08 23:13:00
Case4052,Quality Check,2025-11-08 17:31:00
Case4052,Notify Completion,2025-11-07 10:44:00
Case4053,Notify Completion,2025-11-07 16:24:00
Case4053,Notify Completion,2025-11-07 19:57:00
Case4053,Submit Request,2025-11-06 03:44:00
Case4054,Quality Check,2025-11-08 07:29:00
Case4054,Approve Request,2025-11-08 18:24:00
Case4054,Approve Request,2025-11-07 13:26:00
Case4055,Submit Request,2025-11-07 17:04:00
Case4055,Notify Completion,2025-11-06 07:35:00
Case4055,Notify Completion,2025-11-06 02:30:00
Case4056,Approve Request,2025-11-09 00:20:00
Case4056,Submit Request,2025-11-07 09:21:00
Case4056,Approve Request,2025-11-08 09:06:00
Case4057,Submit Request,2025-11-06 02:14:00
Case4057,Submit Request,2025-11-07 14:44:00
Case4057,Submit Request,2025-11-07 13:09:00
Case4058,Approve Request,2025-11-06 04:29:00
Case4058,Approve Request,2025-11-06 15:04:00
Case4058,Notify Completion,2025-11-07 11:38:00
Case4059,Notify Completion,2025-11-07 18:08:00
Case4059,Approve Request,2025-11-07 04:48:00
Case4059,Quality Check,2025-11-06 20:02:00
Case4060,Approve Request,2025-11-08 17:51:00
Case4060,Approve Request,2025-11-07 01:43:00
Case4060,Quality Check,2025-11-07 22:58:00
Case4061,Approve Request,2025-11-07 01:00:00
Case4061,Notify Completion,2025-11-07 18:08:00
Case4061,Notify Completion,2025-11-06 07:38:00
Case4062,Submit Request,2025-11-08 13:33:00
Case4062,Submit Request,2025-11-07 12:46:00
Case4062,Submit Request,2025-11-07 22:49:00
Case4063,Submit Request,2025-11-06 13:20:00
Case4063,Notify Completion,2025-11-07 23:52:00
Case4063,Submit Request,2025-11-06 19:03:00
Case4064,Approve Request,2025-11-06 15:08:00
Case4064,Notify Completion,2025-11-09 01:33:00
Case4064,Approve Request,2025-11-06 17:09:00
Case4065,Submit Request,2025-11-08 21:24:00
Case4065,Notify Completion,2025-11-08 20:14:00
Case4065,Notify Completion,2025-11-06 22:37:00
Case4066,Submit Request,2025-11-06 08:20:00
Case4066,Submit Request,2025-11-07 02:31:00
Case4066,Quality Check,2025-11-09 07:33:00
Case4067,Approve Request,2025-11-07 18:46:00
Case4067,Quality Check,2025-11-07 20:36:00
Case4067,Notify Completion,2025-11-08 09:02:00
Case4068,Approve Request,2025-11-06 06:30:00
Case4068,Submit Request,2025-11-08 19:47:00
Case4068,Submit Request,2025-11-09 05:25:00
Case4069,Approve Request,2025-11-08 14:21:00
Case4069,Submit Request,2025-11-07 18:21:00
Case4069,Approve Request,2025-11-08 11:36:00
Case4070,Notify Completion,2025-11-08 08:38:00
Case4070,Approve Request,2025-11-08 12:23:00
Case4070,Approve Request,2025-11-07 08:29:00
Case4071,Notify Completion,2025-11-06 20:57:00
Case4071,Approve Request,2025-11-08 12:40:00
Case4071,Notify Completion,2025-11-09 09:22:00
Case4072,Submit Request,2025-11-06 11:23:00
Case4072,Approve Request,2025-11-08 16:11:00
Case4072,Approve Request,2025-11-06 08:01:00
Case4073,Approve Request,2025-11-09 09:49:00
Case4073,Approve Request,2025-11-09 11:34:00
Case4073,Approve Request,2025-11-09 06:33:00
Case4074,Approve Request,2025-11-06 22:23:00
Case4074,Quality Check,2025-11-07 21:15:00
Case4074,Approve Request,2025-11-06 09:44:00
Case4075,Notify Completion,2025-11-06 14:07:00
Case4075,Notify Completion,2025-11-08 07:50:00
Case4075,Notify Completion,2025-11-08 06:51:00
Case4076,Approve Request,2025-11-06 08:27:00
Case4076,Submit Request,2025-11-09 08:19:00
Case4076,Quality Check,2025-11-09 06:43:00
Case4077,Submit Request,2025-11-06 05:14:00
Case4077,Submit Request,2025-11-07 10:07:00
Case4077,Submit Request,2025-11-06 12:36:00
Case4078,Notify Completion,2025-11-08 01:40:00
Case4078,Approve Request,2025-11-07 01:26:00
Case4078,Notify Completion,2025-11-06 06:47:00
Case4079,Approve Request,2025-11-07 16:21:00
Case4079,Approve Request,2025-11-09 08:56:00
Case4079,Approve Request,2025-11-07 16:18:00
Case4080,Approve Request,2025-11-07 23:49:00
Case4080,Notify Completion,2025-11-08 08:55:00
Case4080,Submit Request,2025-11-06 17:05:00
Case4081,Approve Request,2025-11-08 02:12:00
Case4081,Submit Request,2025-11-08 03:38:00
Case4081,Approve Request,2025-11-06 05:47:00
Case4082,Notify Completion,2025-11-06 13:01:00
Case4082,Quality Check,2025-11-09 08:16:00
Case4082,Approve Request,2025-11-09 11:14:00
Case4083,Submit Request,2025-11-09 09:42:00
Case4083,Notify Completion,2025-11-07 08:06:00
Case4083,Submit Request,2025-11-06 09:44:00
Case4084,Approve Request,2025-11-08 03:03:00
Case4084,Approve Request,2025-11-07 08:09:00
Case4084,Quality Check,2025-11-07 03:27:00
Case4085,Submit Request,2025-11-08 03:37:00
Case4085,Submit Request,2025-11-09 03:18:00
Case4085,Notify Completion,2025-11-07 22:18:00
Case4086,Approve Request,2025-11-06 11:09:00
Case4086,Submit Request,2025-11-06 07:39:00
Case4086,Quality Check,2025-11-08 01:23:00
Case4087,Submit Request,2025-11-06 02:02:00
Case4087,Approve Request,2025-11-08 13:58:00
Case4087,Approve Request,2025-11-06 14:02:00
Case4088,Quality Check,2025-11-07 02:17:00
Case4088,Approve Request,2025-11-07 04:55:00
Case4088,Approve Request,2025-11-06 04:33:00
Case4089,Quality Check,2025-11-07 09:43:00
Case4089,Submit Request,2025-11-06 15:59:00
Case4089,Approve Request,2025-11-06 14:14:00
Case4090,Submit Request,2025-11-08 19:24:00
Case4090,Submit Request,2025-11-06 04:48:00
Case4090,Quality Check,2025-11-07 10:25:00
Case4091,Approve Request,2025-11-08 08:12:00
Case4091,Approve Request,2025-11-06 06:55:00
Case4091,Submit Request,2025-11-08 09:01:00
Case4092,Quality Check,2025-11-09 03:56:00
Case4092,Approve Request,2025-11-07 06:16:00
Case4092,Notify Completion,2025-11-07 02:05:00
Case4093,Quality Check,2025-11-07 16:18:00
Case4093,Quality Check,2025-11-09 12:01:00
Case4093,Submit Request,2025-11-08 06:40:00
Case4094,Approve Request,2025-11-06 14:15:00
Case4094,Submit Request,2025-11-07 20:44:00
Case4094,Approve Request,2025-11-08 02:24:00
Case4095,Approve Request,2025-11-07 03:10:00
Case4095,Quality Check,2025-11-08 04:05:00
Case4095,Approve Request,2025-11-08 20:32:00
Case4096,Quality Check,2025-11-07 23:05:00
Case4096,Submit Request,2025-11-07 03:34:00
Case4096,Approve Request,2025-11-08 17:15:00
Case4097,Approve Request,2025-11-06 09:40:00
Case4097,Approve Request,2025-11-06 08:28:00
Case4097,Approve Request,2025-11-09 06:47:00
Case4098,Quality Check,2025-11-06 23:58:00
Case4098,Quality Check,2025-11-07 20:22:00
Case4098,Approve Request,2025-11-08 23:02:00
Case4099,Submit Request,2025-11-07 18:41:00
Case4099,Approve Request,2025-11-07 01:07:00
Case4099,Approve Request,2025-11-06 19:44:00
Case4100,Submit Request,2025-11-08 01:49:00
Case4100,Approve Request,2025-11-09 02:06:00
Case4100,Notify Completion,2025-11-06 18:10:00
Case4101,Approve Request,2025-11-09 01:07:00
Case4101,Notify Completion,2025-11-06 14:24:00
Case4101,Approve Request,2025-11-09 06:52:00
Case4102,Approve Request,2025-11-08 18:46:00
Case4102,Approve Request,2025-11-07 03:28:00
Case4102,Approve Request,2025-11-08 07:05:00
Case4103,Submit Request,2025-11-06 20:01:00
Case4103,Submit Request,2025-11-07 21:01:00
Case4103,Notify Completion,2025-11-06 05:15:00
Case4104,Approve Request,2025-11-08 03:18:00
Case4104,Approve Request,2025-11-06 18:11:00
Case4104,Approve Request,2025-11-08 19:21:00
Case4105,Approve Request,2025-11-09 12:47:00
Case4105,Approve Request,2025-11-07 17:43:00
Case4105,Notify Completion,2025-11-08 08:53:00
Case4106,Submit Request,2025-11-09 09:38:00
Case4106,Approve Request,2025-11-07 14:44:00
Case4106,Approve Request,2025-11-08 12:25:00
Case4107,Quality Check,2025-11-08 17:28:00
Case4107,Submit Request,2025-11-09 05:08:00
Case4107,Submit Request,2025-11-06 23:15:00
Case4108,Submit Request,2025-11-07 23:53:00
Case4108,Submit Request,2025-11-09 07:23:00
Case4108,Submit Request,2025-11-09 09:11:00
Case4109,Submit Request,2025-11-07 09:13:00
Case4109,Quality Check,2025-11-09 01:41:00
Case4109,Notify Completion,2025-11-07 07:12:00
Case4110,Submit Request,2025-11-09 01:42:00
Case4110,Notify Completion,2025-11-07 02:09:00
Case4110,Submit Request,2025-11-09 07:06:00
Case4111,Quality Check,2025-11-08 06:35:00
Case4111,Submit Request,2025-11-07 07:04:00
Case4111,Notify Completion,2025-11-09 04:03:00
Case4112,Notify Completion,2025-11-08 16:00:00
Case4112,Approve Request,2025-11-08 01:12:00
Case4112,Submit Request,2025-11-07 02:06:00
Case4113,Submit Request,2025-11-08 19:29:00
Case4113,Approve Request,2025-11-07 10:52:00
Case4113,Approve Request,2025-11-07 05:32:00
Case4114,Approve Request,2025-11-08 10:33:00
Case4114,Submit Request,2025-11-08 10:31:00
Case4114,Submit Request,2025-11-06 03:45:00
Case4115,Approve Request,2025-11-07 16:26:00
Case4115,Notify Completion,2025-11-08 10:19:00
Case4115,Quality Check,2025-11-06 04:52:00
Case4116,Submit Request,2025-11-06 04:30:00
Case4116,Submit Request,2025-11-08 07:10:00
Case4116,Approve Request,2025-11-09 10:10:00
Case4117,Notify Completion,2025-11-08 23:19:00
Case4117,Approve Request,2025-11-06 17:17:00
Case4117,Submit Request,2025-11-07 21:02:00
Case4118,Approve Request,2025-11-06 15:57:00
Case4118,Notify Completion,2025-11-09 00:12:00
Case4118,Notify Completion,2025-11-07 15:19:00
Case4119,Submit Request,2025-11-09 03:43:00
Case4119,Approve Request,2025-11-07 06:06:00
Case4119,Submit Request,2025-11-08 05:27:00
Case4120,Submit Request,2025-11-07 12:37:00
Case4120,Approve Request,2025-11-06 15:29:00
Case4120,Notify Completion,2025-11-07 13:30:00
Case4121,Approve Request,2025-11-06 11:09:00
Case4121,Submit Request,2025-11-08 13:21:00
Case4121,Quality Check,2025-11-07 04:20:00
Case4122,Approve Request,2025-11-08 15:10:00
Case4122,Approve Request,2025-11-08 21:32:00
Case4122,Approve Request,2025-11-09 06:17:00
Case4123,Submit Request,2025-11-09 06:12:00
Case4123,Approve Request,2025-11-09 10:02:00
Case4123,Submit Request,2025-11-09 03:42:00
Case4124,Approve Request,2025-11-08 01:19:00
Case4124,Approve Request,2025-11-06 06:06:00
Case4124,Notify Completion,2025-11-08 09:41:00
Case4125,Notify Completion,2025-11-08 01:15:00
Case4125,Submit Request,2025-11-08 20:36:00
Case4125,Quality Check,2025-11-07 11:28:00
Case4126,Approve Request,2025-11-06 23:23:00
Case4126,Notify Completion,2025-11-07 15:37:00
Case4126,Notify Completion,2025-11-07 05:05:00
Case4127,Submit Request,2025-11-07 03:03:00
Case4127,Approve Request,2025-11-08 17:15:00
Case4127,Submit Request,2025-11-06 22:27:00
Case4128,Approve Request,2025-11-09 02:03:00
Case4128,Submit Request,2025-11-06 03:56:00
Case4128,Submit Request,2025-11-08 17:23:00
Case4129,Approve Request,2025-11-08 22:10:00
Case4129,Notify Completion,2025-11-09 10:47:00
Case4129,Approve Request,2025-11-08 14:31:00
Case4130,Approve Request,2025-11-07 00:56:00
Case4130,Submit Request,2025-11-07 18:45:00
Case4130,Notify Completion,2025-11-08 12:01:00
Case4131,Quality Check,2025-11-07 19:45:00
Case4131,Submit Request,2025-11-06 07:46:00
Case4131,Submit Request,2025-11-09 01:08:00
Case4132,Submit Request,2025-11-08 10:16:00
Case4132,Submit Request,2025-11-06 14:15:00
Case4132,Notify Completion,2025-11-07 03:47:00
Case4133,Approve Request,2025-11-09 12:14:00
Case4133,Submit Request,2025-11-08 07:32:00
Case4133,Submit Request,2025-11-07 23:07:00
Case4134,Submit Request,2025-11-08 17:33:00
Case4134,Submit Request,2025-11-07 10:42:00
Case4134,Submit Request,2025-11-06 17:33:00
Case4135,Quality Check,2025-11-06 21:55:00
Case4135,Approve Request,2025-11-07 04:07:00
Case4135,Submit Request,2025-11-06 20:40:00
Case4136,Submit Request,2025-11-08 07:07:00
